m, 	 n, 	 a, 		 B, 		 Tb, 		 Mb, 		 COx, 		 POx, 		 TOx, 		 MOx, 		 Tt, 		 Mt
8, 	 384,	 0.50163,	 10.264, 	 135.307, 	 97.573, 	 11.614, 	 0.778, 	 12.392, 	 0.007, 	 147.699, 	 97.579
8, 	 384,	 0.50597,	 12.389, 	 134.640, 	 97.573, 	 0.935, 	 1.839, 	 2.774, 	 7.610, 	 137.414, 	 105.183
8, 	 384,	 0.50543,	 12.389, 	 134.715, 	 97.573, 	 0.765, 	 1.903, 	 2.667, 	 7.814, 	 137.382, 	 105.387
8, 	 384,	 0.50489,	 12.389, 	 134.793, 	 97.573, 	 0.618, 	 1.959, 	 2.577, 	 8.017, 	 137.370, 	 105.590
8, 	 384,	 0.50435,	 12.389, 	 134.873, 	 97.573, 	 0.494, 	 1.970, 	 2.464, 	 8.220, 	 137.338, 	 105.793
8, 	 384,	 0.50381,	 12.389, 	 134.956, 	 97.573, 	 0.391, 	 1.967, 	 2.358, 	 8.424, 	 137.315, 	 105.996
8, 	 384,	 0.50326,	 12.389, 	 135.041, 	 97.573, 	 0.307, 	 2.100, 	 2.407, 	 8.627, 	 137.448, 	 106.199
8, 	 384,	 0.50272,	 12.389, 	 135.128, 	 97.573, 	 0.239, 	 2.060, 	 2.300, 	 8.830, 	 137.428, 	 106.402

8, 	 384,	 0.50759,	 12.514, 	 134.437, 	 97.573, 	 1.064, 	 1.897, 	 2.961, 	 7.995, 	 137.397, 	 105.568
8, 	 384,	 0.50705,	 12.514, 	 134.501, 	 97.573, 	 0.881, 	 1.895, 	 2.776, 	 8.199, 	 137.277, 	 105.772
8, 	 384,	 0.50651,	 12.514, 	 134.568, 	 97.573, 	 0.721, 	 1.958, 	 2.678, 	 8.403, 	 137.247, 	 105.976
8, 	 384,	 0.50597,	 12.514, 	 134.640, 	 97.573, 	 0.582, 	 2.009, 	 2.591, 	 8.607, 	 137.231, 	 106.180
8, 	 384,	 0.50543,	 12.514, 	 134.715, 	 97.573, 	 0.466, 	 2.077, 	 2.543, 	 8.811, 	 137.258, 	 106.383
8, 	 384,	 0.50489,	 12.514, 	 134.793, 	 97.573, 	 0.369, 	 2.003, 	 2.372, 	 9.014, 	 137.165, 	 106.587
8, 	 384,	 0.50435,	 12.514, 	 134.873, 	 97.573, 	 0.290, 	 2.064, 	 2.354, 	 9.218, 	 137.228, 	 106.791
8, 	 384,	 0.50381,	 12.514, 	 134.956, 	 97.573, 	 0.226, 	 2.146, 	 2.372, 	 9.421, 	 137.328, 	 106.994

8, 	 384,	 0.50866,	 12.639, 	 134.323, 	 97.573, 	 0.993, 	 1.972, 	 2.965, 	 8.583, 	 137.288, 	 106.156
8, 	 384,	 0.50813,	 12.639, 	 134.377, 	 97.573, 	 0.823, 	 1.971, 	 2.794, 	 8.787, 	 137.171, 	 106.360
8, 	 384,	 0.50759,	 12.639, 	 134.437, 	 97.573, 	 0.673, 	 1.974, 	 2.647, 	 8.992, 	 137.084, 	 106.565
8, 	 384,	 0.50705,	 12.639, 	 134.501, 	 97.573, 	 0.545, 	 2.065, 	 2.610, 	 9.196, 	 137.111, 	 106.769
8, 	 384,	 0.50651,	 12.639, 	 134.568, 	 97.573, 	 0.436, 	 2.061, 	 2.498, 	 9.401, 	 137.066, 	 106.974
8, 	 384,	 0.50597,	 12.639, 	 134.640, 	 97.573, 	 0.346, 	 2.053, 	 2.399, 	 9.605, 	 137.039, 	 107.178
8, 	 384,	 0.50543,	 12.639, 	 134.715, 	 97.573, 	 0.272, 	 2.208, 	 2.480, 	 9.809, 	 137.195, 	 107.382
8, 	 384,	 0.50489,	 12.639, 	 134.793, 	 97.573, 	 0.213, 	 2.221, 	 2.434, 	 10.013, 	 137.227, 	 107.586

8, 	 384,	 0.50974,	 12.764, 	 134.230, 	 97.573, 	 0.916, 	 1.982, 	 2.897, 	 9.171, 	 137.127, 	 106.744
8, 	 384,	 0.50920,	 12.764, 	 134.274, 	 97.573, 	 0.760, 	 2.045, 	 2.804, 	 9.376, 	 137.078, 	 106.949
8, 	 384,	 0.50866,	 12.764, 	 134.323, 	 97.573, 	 0.623, 	 2.107, 	 2.730, 	 9.581, 	 137.053, 	 107.154
8, 	 384,	 0.50813,	 12.764, 	 134.377, 	 97.573, 	 0.505, 	 2.096, 	 2.601, 	 9.786, 	 136.978, 	 107.359
8, 	 384,	 0.50759,	 12.764, 	 134.437, 	 97.573, 	 0.405, 	 2.073, 	 2.478, 	 9.991, 	 136.915, 	 107.563
8, 	 384,	 0.50705,	 12.764, 	 134.501, 	 97.573, 	 0.322, 	 2.127, 	 2.449, 	 10.195, 	 136.950, 	 107.768
8, 	 384,	 0.50651,	 12.764, 	 134.568, 	 97.573, 	 0.254, 	 2.203, 	 2.458, 	 10.400, 	 137.026, 	 107.973

8, 	 384,	 0.51081,	 12.889, 	 134.162, 	 97.573, 	 0.833, 	 2.081, 	 2.914, 	 9.759, 	 137.076, 	 107.331
8, 	 384,	 0.51027,	 12.889, 	 134.193, 	 97.573, 	 0.692, 	 2.086, 	 2.779, 	 9.964, 	 136.971, 	 107.537
8, 	 384,	 0.50974,	 12.889, 	 134.230, 	 97.573, 	 0.569, 	 2.183, 	 2.752, 	 10.170, 	 136.982, 	 107.742
8, 	 384,	 0.50920,	 12.889, 	 134.274, 	 97.573, 	 0.463, 	 2.085, 	 2.548, 	 10.375, 	 136.822, 	 107.948
8, 	 384,	 0.50866,	 12.889, 	 134.323, 	 97.573, 	 0.372, 	 2.159, 	 2.531, 	 10.580, 	 136.854, 	 108.153
8, 	 384,	 0.50813,	 12.889, 	 134.377, 	 97.573, 	 0.297, 	 2.220, 	 2.517, 	 10.785, 	 136.894, 	 108.358

8, 	 384,	 0.51188,	 13.014, 	 134.120, 	 97.573, 	 0.746, 	 2.082, 	 2.828, 	 10.346, 	 136.948, 	 107.919
8, 	 384,	 0.51134,	 13.014, 	 134.137, 	 97.573, 	 0.621, 	 2.139, 	 2.760, 	 10.552, 	 136.898, 	 108.125
8, 	 384,	 0.51081,	 13.014, 	 134.162, 	 97.573, 	 0.512, 	 2.157, 	 2.669, 	 10.758, 	 136.831, 	 108.331
8, 	 384,	 0.51027,	 13.014, 	 134.193, 	 97.573, 	 0.418, 	 2.232, 	 2.650, 	 10.963, 	 136.842, 	 108.536
8, 	 384,	 0.50974,	 13.014, 	 134.230, 	 97.573, 	 0.338, 	 2.256, 	 2.593, 	 11.169, 	 136.823, 	 108.742
8, 	 384,	 0.50920,	 13.014, 	 134.274, 	 97.573, 	 0.270, 	 2.281, 	 2.552, 	 11.374, 	 136.825, 	 108.947
8, 	 384,	 0.50866,	 13.014, 	 134.323, 	 97.573, 	 0.215, 	 2.287, 	 2.501, 	 11.580, 	 136.824, 	 109.152

8, 	 384,	 0.51134,	 13.139, 	 134.137, 	 97.573, 	 0.371, 	 2.269, 	 2.641, 	 11.551, 	 136.778, 	 109.124
8, 	 384,	 0.51081,	 13.139, 	 134.162, 	 97.573, 	 0.301, 	 2.315, 	 2.616, 	 11.757, 	 136.778, 	 109.330
8, 	 384,	 0.51027,	 13.139, 	 134.193, 	 97.573, 	 0.243, 	 2.328, 	 2.571, 	 11.963, 	 136.764, 	 109.536
8, 	 384,	 0.50974,	 13.139, 	 134.230, 	 97.573, 	 0.194, 	 2.376, 	 2.570, 	 12.169, 	 136.800, 	 109.741
8, 	 384,	 0.50920,	 13.139, 	 134.274, 	 97.573, 	 0.154, 	 2.385, 	 2.538, 	 12.374, 	 136.812, 	 109.947

8, 	 384,	 0.51295,	 13.264, 	 134.108, 	 97.573, 	 0.393, 	 2.221, 	 2.615, 	 11.932, 	 136.722, 	 109.505
8, 	 384,	 0.51241,	 13.264, 	 134.110, 	 97.573, 	 0.324, 	 2.389, 	 2.713, 	 12.139, 	 136.823, 	 109.712
8, 	 384,	 0.51188,	 13.264, 	 134.120, 	 97.573, 	 0.264, 	 2.388, 	 2.653, 	 12.345, 	 136.773, 	 109.918

8, 	 384,	 0.51454,	 13.389, 	 134.145, 	 97.573, 	 0.401, 	 2.252, 	 2.653, 	 12.312, 	 136.798, 	 109.885
8, 	 384,	 0.51401,	 13.389, 	 134.125, 	 97.573, 	 0.335, 	 2.303, 	 2.638, 	 12.519, 	 136.763, 	 110.092
8, 	 384,	 0.51348,	 13.389, 	 134.113, 	 97.573, 	 0.277, 	 2.381, 	 2.658, 	 12.726, 	 136.771, 	 110.299
8, 	 384,	 0.51295,	 13.389, 	 134.108, 	 97.573, 	 0.228, 	 2.422, 	 2.650, 	 12.932, 	 136.758, 	 110.505
8, 	 384,	 0.51241,	 13.389, 	 134.110, 	 97.573, 	 0.186, 	 2.442, 	 2.628, 	 13.139, 	 136.738, 	 110.712
8, 	 384,	 0.51188,	 13.389, 	 134.120, 	 97.573, 	 0.150, 	 2.487, 	 2.637, 	 13.345, 	 136.757, 	 110.918
8, 	 384,	 0.51134,	 13.389, 	 134.137, 	 97.573, 	 0.121, 	 2.541, 	 2.661, 	 13.551, 	 136.799, 	 111.124

8, 	 384,	 0.51401,	 13.514, 	 134.125, 	 97.573, 	 0.192, 	 2.405, 	 2.597, 	 13.519, 	 136.722, 	 111.092
8, 	 384,	 0.51348,	 13.514, 	 134.113, 	 97.573, 	 0.158, 	 2.479, 	 2.636, 	 13.726, 	 136.749, 	 111.298
8, 	 384,	 0.51295,	 13.514, 	 134.108, 	 97.573, 	 0.129, 	 2.529, 	 2.658, 	 13.932, 	 136.766, 	 111.505

8, 	 384,	 0.51560,	 13.639, 	 134.207, 	 97.573, 	 0.191, 	 2.464, 	 2.654, 	 13.898, 	 136.862, 	 111.470
8, 	 384,	 0.51507,	 13.639, 	 134.173, 	 97.573, 	 0.159, 	 2.527, 	 2.686, 	 14.105, 	 136.858, 	 111.678
8, 	 384,	 0.51454,	 13.639, 	 134.145, 	 97.573, 	 0.131, 	 2.558, 	 2.689, 	 14.312, 	 136.834, 	 111.885
8, 	 384,	 0.51401,	 13.639, 	 134.125, 	 97.573, 	 0.108, 	 2.566, 	 2.674, 	 14.519, 	 136.799, 	 112.092
8, 	 384,	 0.51348,	 13.639, 	 134.113, 	 97.573, 	 0.088, 	 2.594, 	 2.682, 	 14.726, 	 136.795, 	 112.298
8, 	 384,	 0.51295,	 13.639, 	 134.108, 	 97.573, 	 0.072, 	 2.697, 	 2.768, 	 14.932, 	 136.876, 	 112.505
8, 	 384,	 0.51241,	 13.639, 	 134.110, 	 97.573, 	 0.058, 	 2.697, 	 2.754, 	 15.139, 	 136.865, 	 112.711

8, 	 384,	 0.51507,	 13.764, 	 134.173, 	 97.573, 	 0.089, 	 2.618, 	 2.706, 	 15.105, 	 136.879, 	 112.678
8, 	 384,	 0.51454,	 13.764, 	 134.145, 	 97.573, 	 0.073, 	 2.731, 	 2.804, 	 15.312, 	 136.949, 	 112.885
8, 	 384,	 0.51401,	 13.764, 	 134.125, 	 97.573, 	 0.060, 	 2.728, 	 2.788, 	 15.519, 	 136.913, 	 113.092

8, 	 384,	 0.51666,	 13.889, 	 134.297, 	 97.573, 	 0.086, 	 2.679, 	 2.765, 	 15.482, 	 137.061, 	 113.055
8, 	 384,	 0.51613,	 13.889, 	 134.249, 	 97.573, 	 0.071, 	 2.712, 	 2.784, 	 15.690, 	 137.032, 	 113.263
8, 	 384,	 0.51560,	 13.889, 	 134.207, 	 97.573, 	 0.059, 	 2.759, 	 2.818, 	 15.897, 	 137.025, 	 113.470
8, 	 384,	 0.51507,	 13.889, 	 134.173, 	 97.573, 	 0.049, 	 2.777, 	 2.826, 	 16.105, 	 136.998, 	 113.678
8, 	 384,	 0.51454,	 13.889, 	 134.145, 	 97.573, 	 0.040, 	 2.793, 	 2.833, 	 16.312, 	 136.978, 	 113.885
8, 	 384,	 0.51401,	 13.889, 	 134.125, 	 97.573, 	 0.033, 	 2.855, 	 2.887, 	 16.519, 	 137.013, 	 114.092
8, 	 384,	 0.51348,	 13.889, 	 134.113, 	 97.573, 	 0.027, 	 2.914, 	 2.940, 	 16.725, 	 137.053, 	 114.298

8, 	 384,	 0.51613,	 14.014, 	 134.249, 	 97.573, 	 0.039, 	 2.859, 	 2.898, 	 16.690, 	 137.147, 	 114.263
8, 	 384,	 0.51560,	 14.014, 	 134.207, 	 97.573, 	 0.033, 	 2.894, 	 2.927, 	 16.897, 	 137.134, 	 114.470
8, 	 384,	 0.51507,	 14.014, 	 134.173, 	 97.573, 	 0.027, 	 2.945, 	 2.972, 	 17.105, 	 137.145, 	 114.678
8, 	 384,	 0.51454,	 14.014, 	 134.145, 	 97.573, 	 0.022, 	 2.972, 	 2.994, 	 17.312, 	 137.140, 	 114.885

8, 	 384,	 0.51719,	 14.139, 	 134.351, 	 97.573, 	 0.031, 	 2.937, 	 2.969, 	 17.275, 	 137.319, 	 114.848
8, 	 384,	 0.51666,	 14.139, 	 134.297, 	 97.573, 	 0.026, 	 2.939, 	 2.965, 	 17.482, 	 137.262, 	 115.055
8, 	 384,	 0.51613,	 14.139, 	 134.249, 	 97.573, 	 0.022, 	 3.019, 	 3.041, 	 17.690, 	 137.290, 	 115.263
8, 	 384,	 0.51560,	 14.139, 	 134.207, 	 97.573, 	 0.018, 	 3.013, 	 3.031, 	 17.897, 	 137.239, 	 115.470
8, 	 384,	 0.51507,	 14.139, 	 134.173, 	 97.573, 	 0.015, 	 3.119, 	 3.134, 	 18.105, 	 137.307, 	 115.678
8, 	 384,	 0.51454,	 14.139, 	 134.145, 	 97.573, 	 0.012, 	 3.159, 	 3.171, 	 18.312, 	 137.317, 	 115.885

8, 	 384,	 0.51719,	 14.264, 	 134.351, 	 97.573, 	 0.017, 	 3.060, 	 3.077, 	 18.275, 	 137.428, 	 115.848
8, 	 384,	 0.51666,	 14.264, 	 134.297, 	 97.573, 	 0.014, 	 3.179, 	 3.194, 	 18.482, 	 137.490, 	 116.055
8, 	 384,	 0.51613,	 14.264, 	 134.249, 	 97.573, 	 0.012, 	 3.236, 	 3.248, 	 18.690, 	 137.496, 	 116.263

8, 	 384,	 0.51878,	 14.389, 	 134.546, 	 97.573, 	 0.016, 	 3.073, 	 3.089, 	 18.650, 	 137.635, 	 116.223
8, 	 384,	 0.51825,	 14.389, 	 134.476, 	 97.573, 	 0.013, 	 3.119, 	 3.132, 	 18.859, 	 137.608, 	 116.432
8, 	 384,	 0.51772,	 14.389, 	 134.411, 	 97.573, 	 0.011, 	 3.222, 	 3.233, 	 19.067, 	 137.644, 	 116.640
8, 	 384,	 0.51719,	 14.389, 	 134.351, 	 97.573, 	 0.009, 	 3.213, 	 3.222, 	 19.275, 	 137.573, 	 116.848
8, 	 384,	 0.51666,	 14.389, 	 134.297, 	 97.573, 	 0.008, 	 3.255, 	 3.262, 	 19.482, 	 137.559, 	 117.055
8, 	 384,	 0.51613,	 14.389, 	 134.249, 	 97.573, 	 0.006, 	 3.300, 	 3.306, 	 19.690, 	 137.555, 	 117.263
8, 	 384,	 0.51560,	 14.389, 	 134.207, 	 97.573, 	 0.005, 	 3.444, 	 3.449, 	 19.897, 	 137.657, 	 117.470
8, 	 384,	 0.51507,	 14.389, 	 134.173, 	 97.573, 	 0.004, 	 3.540, 	 3.544, 	 20.105, 	 137.717, 	 117.678

8, 	 384,	 0.51772,	 14.514, 	 134.411, 	 97.573, 	 0.006, 	 3.404, 	 3.410, 	 20.067, 	 137.821, 	 117.640
8, 	 384,	 0.51719,	 14.514, 	 134.351, 	 97.573, 	 0.005, 	 3.417, 	 3.422, 	 20.275, 	 137.773, 	 117.848
8, 	 384,	 0.51666,	 14.514, 	 134.297, 	 97.573, 	 0.004, 	 3.639, 	 3.643, 	 20.482, 	 137.940, 	 118.055
8, 	 384,	 0.51613,	 14.514, 	 134.249, 	 97.573, 	 0.004, 	 3.569, 	 3.573, 	 20.690, 	 137.822, 	 118.263

8, 	 384,	 0.51878,	 14.639, 	 134.546, 	 97.573, 	 0.005, 	 3.412, 	 3.416, 	 20.650, 	 137.963, 	 118.223
8, 	 384,	 0.51825,	 14.639, 	 134.476, 	 97.573, 	 0.004, 	 3.435, 	 3.439, 	 20.859, 	 137.915, 	 118.432
8, 	 384,	 0.51772,	 14.639, 	 134.411, 	 97.573, 	 0.003, 	 3.519, 	 3.522, 	 21.067, 	 137.933, 	 118.640
8, 	 384,	 0.51719,	 14.639, 	 134.351, 	 97.573, 	 0.003, 	 3.629, 	 3.632, 	 21.275, 	 137.983, 	 118.848

8, 	 384,	 0.51983,	 14.764, 	 134.701, 	 97.573, 	 0.004, 	 3.485, 	 3.489, 	 21.234, 	 138.189, 	 118.806
8, 	 384,	 0.51931,	 14.764, 	 134.621, 	 97.573, 	 0.003, 	 3.632, 	 3.635, 	 21.442, 	 138.256, 	 119.015
8, 	 384,	 0.51878,	 14.764, 	 134.546, 	 97.573, 	 0.003, 	 3.682, 	 3.685, 	 21.650, 	 138.231, 	 119.223

8, 	 384,	 0.52141,	 14.889, 	 134.960, 	 97.573, 	 0.003, 	 3.607, 	 3.610, 	 21.607, 	 138.570, 	 119.180
