m, 	 n, 	 a, 		 B, 		 Tb, 		 Mb, 		 COx, 		 POx, 		 TOx, 		 MOx, 		 Tt, 		 Mt
6, 	 384,	 0.50163,	 13.685, 	 135.307, 	 97.573, 	 14.882, 	 0.395, 	 15.278, 	 0.007, 	 150.584, 	 97.579
6, 	 384,	 0.49341,	 15.851, 	 136.749, 	 97.573, 	 0.332, 	 1.354, 	 1.687, 	 8.264, 	 138.436, 	 105.837

6, 	 384,	 0.49781,	 16.018, 	 135.965, 	 97.573, 	 1.226, 	 1.238, 	 2.464, 	 7.657, 	 138.429, 	 105.230
6, 	 384,	 0.49727,	 16.018, 	 136.062, 	 97.573, 	 1.011, 	 1.266, 	 2.277, 	 7.858, 	 138.339, 	 105.431
6, 	 384,	 0.49672,	 16.018, 	 136.159, 	 97.573, 	 0.823, 	 1.232, 	 2.054, 	 8.059, 	 138.213, 	 105.632
6, 	 384,	 0.49617,	 16.018, 	 136.257, 	 97.573, 	 0.662, 	 1.300, 	 1.962, 	 8.260, 	 138.219, 	 105.833
6, 	 384,	 0.49562,	 16.018, 	 136.355, 	 97.573, 	 0.527, 	 1.377, 	 1.904, 	 8.460, 	 138.259, 	 106.033

6, 	 384,	 0.49891,	 16.185, 	 135.773, 	 97.573, 	 1.207, 	 1.327, 	 2.534, 	 8.251, 	 138.307, 	 105.824
6, 	 384,	 0.49836,	 16.185, 	 135.869, 	 97.573, 	 0.994, 	 1.300, 	 2.294, 	 8.452, 	 138.163, 	 106.025
6, 	 384,	 0.49781,	 16.185, 	 135.965, 	 97.573, 	 0.809, 	 1.317, 	 2.125, 	 8.654, 	 138.090, 	 106.227
6, 	 384,	 0.49727,	 16.185, 	 136.062, 	 97.573, 	 0.650, 	 1.377, 	 2.028, 	 8.855, 	 138.089, 	 106.428
6, 	 384,	 0.49672,	 16.185, 	 136.159, 	 97.573, 	 0.517, 	 1.393, 	 1.910, 	 9.056, 	 138.069, 	 106.629
6, 	 384,	 0.49617,	 16.185, 	 136.257, 	 97.573, 	 0.408, 	 1.469, 	 1.877, 	 9.257, 	 138.134, 	 106.830
6, 	 384,	 0.49562,	 16.185, 	 136.355, 	 97.573, 	 0.319, 	 1.442, 	 1.761, 	 9.458, 	 138.116, 	 107.031

6, 	 384,	 0.50000,	 16.351, 	 135.584, 	 97.573, 	 1.188, 	 1.327, 	 2.515, 	 8.844, 	 138.099, 	 106.417
6, 	 384,	 0.49945,	 16.351, 	 135.678, 	 97.573, 	 0.978, 	 1.313, 	 2.291, 	 9.047, 	 137.969, 	 106.619
6, 	 384,	 0.49891,	 16.351, 	 135.773, 	 97.573, 	 0.795, 	 1.390, 	 2.184, 	 9.248, 	 137.957, 	 106.821
6, 	 384,	 0.49836,	 16.351, 	 135.869, 	 97.573, 	 0.639, 	 1.396, 	 2.035, 	 9.450, 	 137.904, 	 107.023
6, 	 384,	 0.49781,	 16.351, 	 135.965, 	 97.573, 	 0.508, 	 1.445, 	 1.953, 	 9.652, 	 137.918, 	 107.225
6, 	 384,	 0.49727,	 16.351, 	 136.062, 	 97.573, 	 0.400, 	 1.457, 	 1.857, 	 9.854, 	 137.919, 	 107.426

6, 	 384,	 0.50109,	 16.518, 	 135.398, 	 97.573, 	 1.168, 	 1.348, 	 2.516, 	 9.438, 	 137.914, 	 107.011
6, 	 384,	 0.50055,	 16.518, 	 135.490, 	 97.573, 	 0.961, 	 1.421, 	 2.381, 	 9.640, 	 137.872, 	 107.213
6, 	 384,	 0.50000,	 16.518, 	 135.584, 	 97.573, 	 0.780, 	 1.459, 	 2.239, 	 9.843, 	 137.823, 	 107.416
6, 	 384,	 0.49945,	 16.518, 	 135.678, 	 97.573, 	 0.627, 	 1.443, 	 2.070, 	 10.045, 	 137.748, 	 107.618
6, 	 384,	 0.49891,	 16.518, 	 135.773, 	 97.573, 	 0.498, 	 1.471, 	 1.969, 	 10.247, 	 137.742, 	 107.820
6, 	 384,	 0.49836,	 16.518, 	 135.869, 	 97.573, 	 0.392, 	 1.518, 	 1.910, 	 10.449, 	 137.779, 	 108.022
6, 	 384,	 0.49781,	 16.518, 	 135.965, 	 97.573, 	 0.307, 	 1.541, 	 1.848, 	 10.651, 	 137.813, 	 108.224

6, 	 384,	 0.50272,	 16.685, 	 135.128, 	 97.573, 	 1.376, 	 1.389, 	 2.765, 	 9.828, 	 137.893, 	 107.401
6, 	 384,	 0.50218,	 16.685, 	 135.217, 	 97.573, 	 1.146, 	 1.416, 	 2.563, 	 10.031, 	 137.779, 	 107.604
6, 	 384,	 0.50163,	 16.685, 	 135.307, 	 97.573, 	 0.942, 	 1.449, 	 2.391, 	 10.234, 	 137.698, 	 107.807
6, 	 384,	 0.50109,	 16.685, 	 135.398, 	 97.573, 	 0.765, 	 1.505, 	 2.270, 	 10.437, 	 137.668, 	 108.010
6, 	 384,	 0.50055,	 16.685, 	 135.490, 	 97.573, 	 0.614, 	 1.511, 	 2.126, 	 10.640, 	 137.616, 	 108.212
6, 	 384,	 0.50000,	 16.685, 	 135.584, 	 97.573, 	 0.488, 	 1.514, 	 2.003, 	 10.842, 	 137.586, 	 108.415
6, 	 384,	 0.49945,	 16.685, 	 135.678, 	 97.573, 	 0.384, 	 1.572, 	 1.957, 	 11.044, 	 137.635, 	 108.617
6, 	 384,	 0.49891,	 16.685, 	 135.773, 	 97.573, 	 0.300, 	 1.612, 	 1.912, 	 11.247, 	 137.685, 	 108.819

6, 	 384,	 0.50381,	 16.851, 	 134.956, 	 97.573, 	 1.348, 	 1.452, 	 2.800, 	 10.420, 	 137.756, 	 107.993
6, 	 384,	 0.50326,	 16.851, 	 135.041, 	 97.573, 	 1.122, 	 1.415, 	 2.537, 	 10.624, 	 137.579, 	 108.197
6, 	 384,	 0.50272,	 16.851, 	 135.128, 	 97.573, 	 0.923, 	 1.519, 	 2.442, 	 10.827, 	 137.570, 	 108.400
6, 	 384,	 0.50218,	 16.851, 	 135.217, 	 97.573, 	 0.749, 	 1.487, 	 2.236, 	 11.030, 	 137.453, 	 108.603
6, 	 384,	 0.50163,	 16.851, 	 135.307, 	 97.573, 	 0.601, 	 1.522, 	 2.124, 	 11.233, 	 137.431, 	 108.806
6, 	 384,	 0.50109,	 16.851, 	 135.398, 	 97.573, 	 0.478, 	 1.500, 	 1.978, 	 11.436, 	 137.376, 	 109.009
6, 	 384,	 0.50055,	 16.851, 	 135.490, 	 97.573, 	 0.376, 	 1.575, 	 1.951, 	 11.639, 	 137.442, 	 109.212
6, 	 384,	 0.50000,	 16.851, 	 135.584, 	 97.573, 	 0.294, 	 1.624, 	 1.918, 	 11.842, 	 137.502, 	 109.415

6, 	 384,	 0.50489,	 17.018, 	 134.793, 	 97.573, 	 1.316, 	 1.481, 	 2.796, 	 11.012, 	 137.589, 	 108.585
6, 	 384,	 0.50435,	 17.018, 	 134.873, 	 97.573, 	 1.096, 	 1.495, 	 2.590, 	 11.216, 	 137.464, 	 108.789
6, 	 384,	 0.50381,	 17.018, 	 134.956, 	 97.573, 	 0.901, 	 1.536, 	 2.437, 	 11.420, 	 137.394, 	 108.993
6, 	 384,	 0.50326,	 17.018, 	 135.041, 	 97.573, 	 0.732, 	 1.527, 	 2.258, 	 11.623, 	 137.300, 	 109.196
6, 	 384,	 0.50272,	 17.018, 	 135.128, 	 97.573, 	 0.588, 	 1.527, 	 2.115, 	 11.827, 	 137.243, 	 109.400
6, 	 384,	 0.50218,	 17.018, 	 135.217, 	 97.573, 	 0.467, 	 1.633, 	 2.100, 	 12.030, 	 137.317, 	 109.603
6, 	 384,	 0.50163,	 17.018, 	 135.307, 	 97.573, 	 0.368, 	 1.607, 	 1.975, 	 12.233, 	 137.282, 	 109.806

6, 	 384,	 0.50543,	 17.185, 	 134.715, 	 97.573, 	 1.065, 	 1.520, 	 2.586, 	 11.808, 	 137.301, 	 109.381
6, 	 384,	 0.50489,	 17.185, 	 134.793, 	 97.573, 	 0.876, 	 1.562, 	 2.439, 	 12.012, 	 137.232, 	 109.585
6, 	 384,	 0.50435,	 17.185, 	 134.873, 	 97.573, 	 0.712, 	 1.605, 	 2.317, 	 12.216, 	 137.191, 	 109.789
6, 	 384,	 0.50381,	 17.185, 	 134.956, 	 97.573, 	 0.572, 	 1.601, 	 2.173, 	 12.420, 	 137.129, 	 109.992
6, 	 384,	 0.50326,	 17.185, 	 135.041, 	 97.573, 	 0.455, 	 1.660, 	 2.115, 	 12.623, 	 137.157, 	 110.196
6, 	 384,	 0.50272,	 17.185, 	 135.128, 	 97.573, 	 0.359, 	 1.671, 	 2.030, 	 12.827, 	 137.158, 	 110.399

6, 	 384,	 0.50651,	 17.351, 	 134.568, 	 97.573, 	 1.030, 	 1.599, 	 2.629, 	 12.399, 	 137.197, 	 109.972
6, 	 384,	 0.50597,	 17.351, 	 134.640, 	 97.573, 	 0.848, 	 1.579, 	 2.427, 	 12.603, 	 137.067, 	 110.176
6, 	 384,	 0.50543,	 17.351, 	 134.715, 	 97.573, 	 0.690, 	 1.604, 	 2.294, 	 12.808, 	 137.009, 	 110.380
6, 	 384,	 0.50489,	 17.351, 	 134.793, 	 97.573, 	 0.555, 	 1.696, 	 2.250, 	 13.012, 	 137.043, 	 110.585
6, 	 384,	 0.50435,	 17.351, 	 134.873, 	 97.573, 	 0.442, 	 1.699, 	 2.141, 	 13.216, 	 137.014, 	 110.789

6, 	 384,	 0.50759,	 17.518, 	 134.437, 	 97.573, 	 0.989, 	 1.625, 	 2.614, 	 12.989, 	 137.051, 	 110.562
6, 	 384,	 0.50705,	 17.518, 	 134.501, 	 97.573, 	 0.815, 	 1.639, 	 2.455, 	 13.194, 	 136.955, 	 110.767
6, 	 384,	 0.50651,	 17.518, 	 134.568, 	 97.573, 	 0.664, 	 1.670, 	 2.334, 	 13.399, 	 136.903, 	 110.972
6, 	 384,	 0.50597,	 17.518, 	 134.640, 	 97.573, 	 0.535, 	 1.743, 	 2.278, 	 13.603, 	 136.918, 	 111.176
6, 	 384,	 0.50543,	 17.518, 	 134.715, 	 97.573, 	 0.427, 	 1.703, 	 2.129, 	 13.808, 	 136.844, 	 111.380
6, 	 384,	 0.50489,	 17.518, 	 134.793, 	 97.573, 	 0.337, 	 1.770, 	 2.107, 	 14.012, 	 136.900, 	 111.584
6, 	 384,	 0.50435,	 17.518, 	 134.873, 	 97.573, 	 0.264, 	 1.824, 	 2.088, 	 14.216, 	 136.962, 	 111.788

6, 	 384,	 0.50866,	 17.685, 	 134.323, 	 97.573, 	 0.941, 	 1.667, 	 2.609, 	 13.579, 	 136.931, 	 111.152
6, 	 384,	 0.50813,	 17.685, 	 134.377, 	 97.573, 	 0.778, 	 1.680, 	 2.458, 	 13.784, 	 136.835, 	 111.357
6, 	 384,	 0.50759,	 17.685, 	 134.437, 	 97.573, 	 0.635, 	 1.697, 	 2.332, 	 13.989, 	 136.769, 	 111.562
6, 	 384,	 0.50705,	 17.685, 	 134.501, 	 97.573, 	 0.512, 	 1.774, 	 2.286, 	 14.194, 	 136.787, 	 111.767
6, 	 384,	 0.50651,	 17.685, 	 134.568, 	 97.573, 	 0.410, 	 1.788, 	 2.198, 	 14.399, 	 136.766, 	 111.972
6, 	 384,	 0.50597,	 17.685, 	 134.640, 	 97.573, 	 0.324, 	 1.842, 	 2.166, 	 14.603, 	 136.806, 	 112.176
6, 	 384,	 0.50543,	 17.685, 	 134.715, 	 97.573, 	 0.255, 	 1.798, 	 2.053, 	 14.807, 	 136.768, 	 112.380

6, 	 384,	 0.50974,	 17.851, 	 134.230, 	 97.573, 	 0.886, 	 1.689, 	 2.575, 	 14.168, 	 136.805, 	 111.741
6, 	 384,	 0.50920,	 17.851, 	 134.274, 	 97.573, 	 0.734, 	 1.792, 	 2.526, 	 14.374, 	 136.799, 	 111.947
6, 	 384,	 0.50866,	 17.851, 	 134.323, 	 97.573, 	 0.601, 	 1.849, 	 2.450, 	 14.579, 	 136.773, 	 112.152
6, 	 384,	 0.50813,	 17.851, 	 134.377, 	 97.573, 	 0.486, 	 1.833, 	 2.320, 	 14.784, 	 136.697, 	 112.357
6, 	 384,	 0.50759,	 17.851, 	 134.437, 	 97.573, 	 0.390, 	 1.859, 	 2.249, 	 14.989, 	 136.686, 	 112.562
6, 	 384,	 0.50705,	 17.851, 	 134.501, 	 97.573, 	 0.310, 	 1.793, 	 2.103, 	 15.194, 	 136.603, 	 112.767
6, 	 384,	 0.50651,	 17.851, 	 134.568, 	 97.573, 	 0.244, 	 1.939, 	 2.183, 	 15.399, 	 136.751, 	 112.971
6, 	 384,	 0.50597,	 17.851, 	 134.640, 	 97.573, 	 0.191, 	 2.023, 	 2.213, 	 15.603, 	 136.854, 	 113.176

6, 	 384,	 0.50974,	 18.018, 	 134.230, 	 97.573, 	 0.562, 	 1.877, 	 2.438, 	 15.168, 	 136.668, 	 112.741
6, 	 384,	 0.50920,	 18.018, 	 134.274, 	 97.573, 	 0.456, 	 1.853, 	 2.309, 	 15.374, 	 136.583, 	 112.947
6, 	 384,	 0.50866,	 18.018, 	 134.323, 	 97.573, 	 0.367, 	 1.896, 	 2.263, 	 15.579, 	 136.586, 	 113.152
6, 	 384,	 0.50813,	 18.018, 	 134.377, 	 97.573, 	 0.293, 	 1.959, 	 2.251, 	 15.784, 	 136.629, 	 113.357

6, 	 384,	 0.51134,	 18.185, 	 134.137, 	 97.573, 	 0.628, 	 1.830, 	 2.458, 	 15.551, 	 136.596, 	 113.124
6, 	 384,	 0.51081,	 18.185, 	 134.162, 	 97.573, 	 0.518, 	 1.862, 	 2.380, 	 15.757, 	 136.542, 	 113.330
6, 	 384,	 0.51027,	 18.185, 	 134.193, 	 97.573, 	 0.423, 	 1.907, 	 2.330, 	 15.963, 	 136.523, 	 113.536
6, 	 384,	 0.50974,	 18.185, 	 134.230, 	 97.573, 	 0.342, 	 1.976, 	 2.317, 	 16.168, 	 136.547, 	 113.741
6, 	 384,	 0.50920,	 18.185, 	 134.274, 	 97.573, 	 0.274, 	 2.023, 	 2.297, 	 16.374, 	 136.570, 	 113.947

6, 	 384,	 0.51241,	 18.351, 	 134.110, 	 97.573, 	 0.567, 	 1.888, 	 2.456, 	 16.139, 	 136.566, 	 113.711
6, 	 384,	 0.51188,	 18.351, 	 134.120, 	 97.573, 	 0.470, 	 1.986, 	 2.456, 	 16.345, 	 136.576, 	 113.918
6, 	 384,	 0.51134,	 18.351, 	 134.137, 	 97.573, 	 0.385, 	 1.979, 	 2.365, 	 16.551, 	 136.502, 	 114.124
6, 	 384,	 0.51081,	 18.351, 	 134.162, 	 97.573, 	 0.313, 	 2.043, 	 2.356, 	 16.757, 	 136.517, 	 114.330
6, 	 384,	 0.51027,	 18.351, 	 134.193, 	 97.573, 	 0.252, 	 2.041, 	 2.294, 	 16.963, 	 136.486, 	 114.536
6, 	 384,	 0.50974,	 18.351, 	 134.230, 	 97.573, 	 0.202, 	 2.062, 	 2.264, 	 17.168, 	 136.494, 	 114.741
6, 	 384,	 0.50920,	 18.351, 	 134.274, 	 97.573, 	 0.160, 	 2.132, 	 2.292, 	 17.374, 	 136.566, 	 114.947

6, 	 384,	 0.51295,	 18.518, 	 134.108, 	 97.573, 	 0.419, 	 1.985, 	 2.403, 	 16.932, 	 136.511, 	 114.505
6, 	 384,	 0.51241,	 18.518, 	 134.110, 	 97.573, 	 0.345, 	 2.029, 	 2.374, 	 17.139, 	 136.484, 	 114.711
6, 	 384,	 0.51188,	 18.518, 	 134.120, 	 97.573, 	 0.282, 	 2.086, 	 2.368, 	 17.345, 	 136.489, 	 114.918
6, 	 384,	 0.51134,	 18.518, 	 134.137, 	 97.573, 	 0.229, 	 2.080, 	 2.309, 	 17.551, 	 136.446, 	 115.124
6, 	 384,	 0.51081,	 18.518, 	 134.162, 	 97.573, 	 0.184, 	 2.135, 	 2.319, 	 17.757, 	 136.480, 	 115.330
6, 	 384,	 0.51027,	 18.518, 	 134.193, 	 97.573, 	 0.147, 	 2.212, 	 2.359, 	 17.963, 	 136.551, 	 115.536

6, 	 384,	 0.51401,	 18.685, 	 134.125, 	 97.573, 	 0.366, 	 2.053, 	 2.419, 	 17.519, 	 136.544, 	 115.092
6, 	 384,	 0.51348,	 18.685, 	 134.113, 	 97.573, 	 0.303, 	 2.091, 	 2.394, 	 17.725, 	 136.507, 	 115.298
6, 	 384,	 0.51295,	 18.685, 	 134.108, 	 97.573, 	 0.250, 	 2.100, 	 2.350, 	 17.932, 	 136.458, 	 115.505
6, 	 384,	 0.51241,	 18.685, 	 134.110, 	 97.573, 	 0.204, 	 2.140, 	 2.344, 	 18.139, 	 136.454, 	 115.711
6, 	 384,	 0.51188,	 18.685, 	 134.120, 	 97.573, 	 0.165, 	 2.145, 	 2.311, 	 18.345, 	 136.431, 	 115.918
6, 	 384,	 0.51134,	 18.685, 	 134.137, 	 97.573, 	 0.133, 	 2.225, 	 2.358, 	 18.551, 	 136.495, 	 116.124
6, 	 384,	 0.51081,	 18.685, 	 134.162, 	 97.573, 	 0.106, 	 2.274, 	 2.380, 	 18.757, 	 136.542, 	 116.330

6, 	 384,	 0.51348,	 18.851, 	 134.113, 	 97.573, 	 0.178, 	 2.219, 	 2.397, 	 18.725, 	 136.510, 	 116.298
6, 	 384,	 0.51295,	 18.851, 	 134.108, 	 97.573, 	 0.145, 	 2.239, 	 2.384, 	 18.932, 	 136.492, 	 116.505
6, 	 384,	 0.51241,	 18.851, 	 134.110, 	 97.573, 	 0.118, 	 2.383, 	 2.501, 	 19.139, 	 136.612, 	 116.711
6, 	 384,	 0.51188,	 18.851, 	 134.120, 	 97.573, 	 0.095, 	 2.334, 	 2.429, 	 19.345, 	 136.549, 	 116.918

6, 	 384,	 0.51454,	 19.018, 	 134.145, 	 97.573, 	 0.152, 	 2.267, 	 2.420, 	 19.312, 	 136.565, 	 116.885
6, 	 384,	 0.51401,	 19.018, 	 134.125, 	 97.573, 	 0.125, 	 2.319, 	 2.445, 	 19.519, 	 136.570, 	 117.092
6, 	 384,	 0.51348,	 19.018, 	 134.113, 	 97.573, 	 0.103, 	 2.381, 	 2.484, 	 19.725, 	 136.597, 	 117.298

6, 	 384,	 0.51613,	 19.185, 	 134.249, 	 97.573, 	 0.154, 	 2.245, 	 2.399, 	 19.690, 	 136.648, 	 117.263
6, 	 384,	 0.51560,	 19.185, 	 134.207, 	 97.573, 	 0.128, 	 2.399, 	 2.527, 	 19.897, 	 136.735, 	 117.470
6, 	 384,	 0.51507,	 19.185, 	 134.173, 	 97.573, 	 0.106, 	 2.448, 	 2.555, 	 20.105, 	 136.728, 	 117.678

6, 	 384,	 0.51772,	 19.351, 	 134.411, 	 97.573, 	 0.149, 	 2.338, 	 2.487, 	 20.067, 	 136.898, 	 117.640
6, 	 384,	 0.51719,	 19.351, 	 134.351, 	 97.573, 	 0.126, 	 2.334, 	 2.460, 	 20.275, 	 136.811, 	 117.848
6, 	 384,	 0.51666,	 19.351, 	 134.297, 	 97.573, 	 0.106, 	 2.458, 	 2.563, 	 20.482, 	 136.860, 	 118.055
6, 	 384,	 0.51613,	 19.351, 	 134.249, 	 97.573, 	 0.088, 	 2.487, 	 2.575, 	 20.690, 	 136.824, 	 118.263

