m, 	 n, 	 a, 		 B, 		 Tb, 		 Mb, 		 COx, 		 POx, 		 TOx, 		 MOx, 		 Tt, 		 Mt
10, 	 384,	 0.50163,	 8.211, 	 135.307, 	 97.573, 	 9.884, 	 1.239, 	 11.123, 	 0.007, 	 146.430, 	 97.579
10, 	 384,	 0.50759,	 10.011, 	 134.437, 	 97.573, 	 0.311, 	 2.732, 	 3.043, 	 7.995, 	 137.480, 	 105.568

10, 	 384,	 0.51134,	 10.111, 	 134.137, 	 97.573, 	 0.782, 	 2.531, 	 3.314, 	 7.559, 	 137.451, 	 105.131
10, 	 384,	 0.51081,	 10.111, 	 134.162, 	 97.573, 	 0.651, 	 2.613, 	 3.263, 	 7.764, 	 137.425, 	 105.336
10, 	 384,	 0.51027,	 10.111, 	 134.193, 	 97.573, 	 0.535, 	 2.676, 	 3.212, 	 7.968, 	 137.404, 	 105.541
10, 	 384,	 0.50974,	 10.111, 	 134.230, 	 97.573, 	 0.436, 	 2.735, 	 3.170, 	 8.173, 	 137.400, 	 105.746
10, 	 384,	 0.50920,	 10.111, 	 134.274, 	 97.573, 	 0.351, 	 2.703, 	 3.054, 	 8.378, 	 137.328, 	 105.951
10, 	 384,	 0.50866,	 10.111, 	 134.323, 	 97.573, 	 0.281, 	 2.737, 	 3.018, 	 8.583, 	 137.341, 	 106.156
10, 	 384,	 0.50813,	 10.111, 	 134.377, 	 97.573, 	 0.222, 	 2.878, 	 3.100, 	 8.787, 	 137.478, 	 106.360

10, 	 384,	 0.51081,	 10.211, 	 134.162, 	 97.573, 	 0.384, 	 2.733, 	 3.117, 	 8.760, 	 137.279, 	 106.333
10, 	 384,	 0.51027,	 10.211, 	 134.193, 	 97.573, 	 0.311, 	 2.742, 	 3.053, 	 8.966, 	 137.245, 	 106.538
10, 	 384,	 0.50974,	 10.211, 	 134.230, 	 97.573, 	 0.250, 	 2.777, 	 3.027, 	 9.171, 	 137.257, 	 106.744
10, 	 384,	 0.50920,	 10.211, 	 134.274, 	 97.573, 	 0.199, 	 2.925, 	 3.124, 	 9.376, 	 137.397, 	 106.949

10, 	 384,	 0.51241,	 10.311, 	 134.110, 	 97.573, 	 0.406, 	 2.801, 	 3.207, 	 9.141, 	 137.317, 	 106.714
10, 	 384,	 0.51188,	 10.311, 	 134.120, 	 97.573, 	 0.333, 	 2.688, 	 3.021, 	 9.347, 	 137.141, 	 106.920
10, 	 384,	 0.51134,	 10.311, 	 134.137, 	 97.573, 	 0.271, 	 2.863, 	 3.134, 	 9.553, 	 137.271, 	 107.126
10, 	 384,	 0.51081,	 10.311, 	 134.162, 	 97.573, 	 0.219, 	 2.893, 	 3.112, 	 9.759, 	 137.274, 	 107.331

10, 	 384,	 0.51348,	 10.411, 	 134.113, 	 97.573, 	 0.343, 	 2.939, 	 3.282, 	 9.727, 	 137.395, 	 107.300
10, 	 384,	 0.51295,	 10.411, 	 134.108, 	 97.573, 	 0.283, 	 2.762, 	 3.046, 	 9.934, 	 137.153, 	 107.506
10, 	 384,	 0.51241,	 10.411, 	 134.110, 	 97.573, 	 0.232, 	 2.818, 	 3.049, 	 10.140, 	 137.160, 	 107.713
10, 	 384,	 0.51188,	 10.411, 	 134.120, 	 97.573, 	 0.188, 	 2.944, 	 3.132, 	 10.346, 	 137.252, 	 107.919

10, 	 384,	 0.51454,	 10.511, 	 134.145, 	 97.573, 	 0.284, 	 2.869, 	 3.153, 	 10.313, 	 137.299, 	 107.886
10, 	 384,	 0.51401,	 10.511, 	 134.125, 	 97.573, 	 0.236, 	 2.872, 	 3.108, 	 10.520, 	 137.233, 	 108.093
10, 	 384,	 0.51348,	 10.511, 	 134.113, 	 97.573, 	 0.194, 	 3.010, 	 3.204, 	 10.726, 	 137.317, 	 108.299
10, 	 384,	 0.51295,	 10.511, 	 134.108, 	 97.573, 	 0.159, 	 2.958, 	 3.117, 	 10.933, 	 137.224, 	 108.506
10, 	 384,	 0.51241,	 10.511, 	 134.110, 	 97.573, 	 0.129, 	 3.062, 	 3.191, 	 11.139, 	 137.301, 	 108.712
10, 	 384,	 0.51188,	 10.511, 	 134.120, 	 97.573, 	 0.104, 	 3.085, 	 3.188, 	 11.345, 	 137.308, 	 108.918

10, 	 384,	 0.51454,	 10.611, 	 134.145, 	 97.573, 	 0.159, 	 3.006, 	 3.165, 	 11.312, 	 137.311, 	 108.885
10, 	 384,	 0.51401,	 10.611, 	 134.125, 	 97.573, 	 0.131, 	 3.025, 	 3.156, 	 11.519, 	 137.282, 	 109.092
10, 	 384,	 0.51348,	 10.611, 	 134.113, 	 97.573, 	 0.107, 	 3.086, 	 3.193, 	 11.726, 	 137.306, 	 109.299
10, 	 384,	 0.51295,	 10.611, 	 134.108, 	 97.573, 	 0.087, 	 3.044, 	 3.131, 	 11.932, 	 137.239, 	 109.505
10, 	 384,	 0.51241,	 10.611, 	 134.110, 	 97.573, 	 0.070, 	 3.235, 	 3.305, 	 12.139, 	 137.415, 	 109.712
10, 	 384,	 0.51188,	 10.611, 	 134.120, 	 97.573, 	 0.057, 	 3.258, 	 3.314, 	 12.345, 	 137.434, 	 109.918

10, 	 384,	 0.51454,	 10.711, 	 134.145, 	 97.573, 	 0.088, 	 3.122, 	 3.210, 	 12.312, 	 137.356, 	 109.885
10, 	 384,	 0.51401,	 10.711, 	 134.125, 	 97.573, 	 0.072, 	 3.162, 	 3.234, 	 12.519, 	 137.360, 	 110.092
10, 	 384,	 0.51348,	 10.711, 	 134.113, 	 97.573, 	 0.058, 	 3.279, 	 3.338, 	 12.726, 	 137.450, 	 110.299

10, 	 384,	 0.51613,	 10.811, 	 134.249, 	 97.573, 	 0.084, 	 3.239, 	 3.323, 	 12.690, 	 137.572, 	 110.263
10, 	 384,	 0.51560,	 10.811, 	 134.207, 	 97.573, 	 0.070, 	 3.204, 	 3.274, 	 12.898, 	 137.481, 	 110.470
10, 	 384,	 0.51507,	 10.811, 	 134.173, 	 97.573, 	 0.058, 	 3.329, 	 3.387, 	 13.105, 	 137.560, 	 110.678
10, 	 384,	 0.51454,	 10.811, 	 134.145, 	 97.573, 	 0.048, 	 3.260, 	 3.308, 	 13.312, 	 137.453, 	 110.885
10, 	 384,	 0.51401,	 10.811, 	 134.125, 	 97.573, 	 0.039, 	 3.329, 	 3.368, 	 13.519, 	 137.494, 	 111.092
10, 	 384,	 0.51348,	 10.811, 	 134.113, 	 97.573, 	 0.032, 	 3.531, 	 3.563, 	 13.726, 	 137.675, 	 111.298

10, 	 384,	 0.51613,	 10.911, 	 134.249, 	 97.573, 	 0.046, 	 3.381, 	 3.427, 	 13.690, 	 137.676, 	 111.263
10, 	 384,	 0.51560,	 10.911, 	 134.207, 	 97.573, 	 0.038, 	 3.479, 	 3.517, 	 13.898, 	 137.725, 	 111.470
10, 	 384,	 0.51507,	 10.911, 	 134.173, 	 97.573, 	 0.031, 	 3.471, 	 3.502, 	 14.105, 	 137.675, 	 111.678
10, 	 384,	 0.51454,	 10.911, 	 134.145, 	 97.573, 	 0.026, 	 3.438, 	 3.464, 	 14.312, 	 137.609, 	 111.885
10, 	 384,	 0.51401,	 10.911, 	 134.125, 	 97.573, 	 0.021, 	 3.505, 	 3.526, 	 14.519, 	 137.651, 	 112.092
10, 	 384,	 0.51348,	 10.911, 	 134.113, 	 97.573, 	 0.017, 	 3.547, 	 3.564, 	 14.726, 	 137.677, 	 112.298

10, 	 384,	 0.51613,	 11.011, 	 134.249, 	 97.573, 	 0.025, 	 3.463, 	 3.488, 	 14.690, 	 137.737, 	 112.263
10, 	 384,	 0.51560,	 11.011, 	 134.207, 	 97.573, 	 0.020, 	 3.547, 	 3.567, 	 14.897, 	 137.775, 	 112.470
10, 	 384,	 0.51507,	 11.011, 	 134.173, 	 97.573, 	 0.017, 	 3.617, 	 3.634, 	 15.105, 	 137.806, 	 112.678

10, 	 384,	 0.51772,	 11.111, 	 134.411, 	 97.573, 	 0.023, 	 3.524, 	 3.546, 	 15.067, 	 137.957, 	 112.640
10, 	 384,	 0.51719,	 11.111, 	 134.351, 	 97.573, 	 0.019, 	 3.475, 	 3.495, 	 15.275, 	 137.845, 	 112.848
10, 	 384,	 0.51666,	 11.111, 	 134.297, 	 97.573, 	 0.016, 	 3.575, 	 3.591, 	 15.482, 	 137.888, 	 113.055
10, 	 384,	 0.51613,	 11.111, 	 134.249, 	 97.573, 	 0.013, 	 3.680, 	 3.693, 	 15.690, 	 137.942, 	 113.263

10, 	 384,	 0.51878,	 11.211, 	 134.546, 	 97.573, 	 0.017, 	 3.628, 	 3.646, 	 15.651, 	 138.192, 	 113.223
